Date;Code;PVP;Description1;Description2;Type;
2020/04/12;"00038590";"1043.09€";"RJ ANTIT AISI304 493X493MM P/SUM PROFILINE / ROOFLINE";"PROFILINE / ROOFLINE - AISI304";"REJA";
2020/04/12;"39038100";"2542.84€";"SEP HIDRO ENT. OLEOPASS P NS3/15-ST450 GRIS DN200";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"39138100";"2710.41€";"SEP HIDRO ENT. OLEOPASS P NS3/15-ST670 GRIS DN200";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"39238100";"2714.61€";"SEP HIDRO ENT. OLEOPASS P NS3/15-ST950 GRIS DN200";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"39068100";"3087.45€";"SEP HIDRO ENT. OLEOPASS P NS6/30-ST660 GRIS DN250";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"39168100";"3213.12€";"SEP HIDRO ENT. OLEOPASS P NS6/30-ST1210 GRIS DN250";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"39088100";"3322.04€";"SEP HIDRO ENT. OLEOPASS P NS8/50-ST820 GRIS DN250";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"39108100";"3372.30€";"SEP HIDRO ENT. OLEOPASS P NS10/50-ST1080 GRIS DN250";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"SWM16119";"7861.54€";"SEP HIDRO ENT. OLEOPASS LP FST NS10/100-ST2000 DN400";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"SWM16120";"9826.94€";"SEP HIDRO ENT. OLEOPASS LP FST NS15/75-ST3000 DN315/300";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"SWM16121";"10710.91€";"SEP HIDRO ENT. OLEOPASS LP FST NS15/150-ST3000 DN400";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"SWM16123";"12429.50€";"SEP HIDRO ENT. OLEOPASS LP FST NS20/200-ST4000 DN400";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"SWM16124";"14251.28€";"SEP HIDRO ENT. OLEOPASS LP FST NS30/200-ST4000 DN400";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"SWM16125";"15741.03€";"SEP HIDRO ENT. OLEOPASS LP FST NS40/200-ST4000 DN400";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"39038000";"1927.04€";"SEP HIDRO ENT. OLEOPATOR P NS3-ST450 GRIS DN110/100";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"39138000";"2094.60€";"SEP HIDRO ENT. OLEOPATOR P NS3-ST670 GRIS DN110/100";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"39238000";"2170.00€";"SEP HIDRO ENT. OLEOPATOR P NS3-ST950 GRIS DN110/100";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"39068000";"2463.26€";"SEP HIDRO ENT. OLEOPATOR P NS6-ST660 GRIS DN160/150";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"39168000";"2584.73€";"SEP HIDRO ENT. OLEOPATOR P NS6-ST1210 GRIS DN160/150";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"39088000";"2601.49€";"SEP HIDRO ENT. OLEOPATOR P NS8-ST820 GRIS DN160/150";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"39108000";"2722.98€";"SEP HIDRO ENT. OLEOPATOR P NS10-ST1080 GRIS DN160/150";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"SWM16097";"6766.67€";"SEP HIDRO ENT. OLEOPATOR LP FST NS15-ST1500 DN200";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"SWM16098";"7924.38€";"SEP HIDRO ENT. OLEOPATOR LP FST NS15-ST3000 DN200";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"SWM16100";"8000.65€";"SEP HIDRO ENT. OLEOPATOR LP FST NS20-ST2000 DN200";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"SWM16101";"9665.40€";"SEP HIDRO ENT. OLEOPATOR LP FST NS20-ST4000 DN200";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"SWM16159";"9997.44€";"SEP HIDRO ENT. OLEOPATOR LP FST NS10-ST5000 DN160/150";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"SWM16103";"10701.95€";"SEP HIDRO ENT. OLEOPATOR LP FST NS30-ST3000 DN250";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"SWM16105";"12761.54€";"SEP HIDRO ENT. OLEOPATOR LP FST NS40-ST4000 DN315/300";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"SWM16107";"13398.74€";"SEP HIDRO ENT. OLEOPATOR LP FST NS50-ST5000 DN315/300";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"SWM16190";"16342.32€";"SEP HIDRO ENT. OLEOPATOR LP FST NS65-ST6500 DN315/300";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"SWM16162";"22256.41€";"SEP HIDRO ENT. OLEOPATOR LP FST NS75-ST7500 DN315/300";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"SWM16217";"25038.46€";"SEP HIDRO ENT. OLEOPATOR LP FST NS100-ST10000 DN315/300";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"SWM16193";"31230.77€";"SEP HIDRO ENT. OLEOPATOR LP FST NS125-ST12500 DN400";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"SWM16216";"33339.76€";"SEP HIDRO ENT. OLEOPATOR LP FST NS150-ST15000 DN400";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"39000011";"1344.74€";"DECANTADOR P NS3-6 ST780 GRIS DN110/100";"DECANTADORES DE POLIETILENO DE ALTA DENSIDAD (HDPE)";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"39000001";"1369.87€";"DECANTADOR P NS6-10 ST750 GRIS DN160/150";"DECANTADORES DE POLIETILENO DE ALTA DENSIDAD (HDPE)";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"39000013";"1499.74€";"DECANTADOR P NS3-6 ST1280 GRIS DN110/100";"DECANTADORES DE POLIETILENO DE ALTA DENSIDAD (HDPE)";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"39000003";"1524.87€";"DECANTADOR P NS6-10 ST1255 GRIS DN160/150";"DECANTADORES DE POLIETILENO DE ALTA DENSIDAD (HDPE)";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"39000012";"1575.14€";"DECANTADOR P NS3-6 ST1000 GRIS DN110/100";"DECANTADORES DE POLIETILENO DE ALTA DENSIDAD (HDPE)";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"39000002";"1600.28€";"DECANTADOR P NS6-10 ST975 GRIS DN160/150";"DECANTADORES DE POLIETILENO DE ALTA DENSIDAD (HDPE)";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"39000014";"1705.01€";"DECANTADOR P NS3-6 ST1550 GRIS DN110/100";"DECANTADORES DE POLIETILENO DE ALTA DENSIDAD (HDPE)";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"39000004";"1734.33€";"DECANTADOR P NS6-10 ST1530 GRIS DN160/150";"DECANTADORES DE POLIETILENO DE ALTA DENSIDAD (HDPE)";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"33011400";"409.74€";"TAPA HORMIGÓN MODELO C/REALCE FIJA HORM TE 63 D1000 A15";"TAPAS";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"00150200";"702.23€";"TAPA FUNDICIÓN MODELO C/REALCE FIJA HORM TE 203 D1000 B125";"TAPAS";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"33013411";"857.01€";"TAPA HORMIGÓN MODELO C/REALCE CORTO HDPE GRIS TE 513-727 D836 A15";"TAPAS";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"00150211";"922.90€";"TAPA FUNDICIÓN MODELO C/REALCE CORTO HDPE GRIS TE 518-727 D836 B125";"TAPAS";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"00715100";"931.35€";"ARQUETA HDPE P/ALARMA H425 Ø470";"ACCESORIOS - ARQUETA PARA ALARMA";"SEPARADORES";
2020/04/12;"00150212";"1051.30€";"TAPA FUNDICIÓN MODELO C/REALCE LARGO HDPE GRIS TE 508-1598 D836 B125";"TAPAS";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"00150213";"1092.84€";"TAPA FUNDICIÓN MODELO C/REALCE LARGO HDPE GRIS TE 508-1598 D836 D400 S/LOSA";"TAPAS";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"33013413";"1110.99€";"TAPA HORMIGÓN MODELO C/REALCE LARGO HDPE GRIS TE 583-1673 D836 A15";"TAPAS";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"00191101";"1734.13€";"ALARMA PROCURAT T5-1 P/SEP. HIDRO. P/ACEITE C/CAJA";"ACCESORIOS SENSORES Y ALARMAS";"SEPARADORES";
2020/04/12;"33001310";"1846.71€";"ARQUETA MUESTRAS HDPE DN/OD 110 DIF. E/S 153MM CARGA D400";"ACCESORIOS ARQUETA MUESTRAS";"SEPARADORES";
2020/04/12;"33001311";"1846.71€";"ARQUETA MUESTRAS HDPE DN/OD 110 DIF. E/S 33MM CARGA D400";"ACCESORIOS ARQUETA MUESTRAS";"SEPARADORES";
2020/04/12;"33001321";"1861.32€";"ARQUETA MUESTRAS HDPE DN/OD 160 DIF. E/S 75MM CARGA D400";"ACCESORIOS ARQUETA MUESTRAS";"SEPARADORES";
2020/04/12;"33001320";"1861.32€";"ARQUETA MUESTRAS HDPE DN/OD 160 DIF. E/S 159MM CARGA D400";"ACCESORIOS ARQUETA MUESTRAS";"SEPARADORES";
2020/04/12;"00191102";"1881.01€";"ALARMA PROCURAT T5-2 P/SEP. HIDRO. P/AGUA P/ACEITE C/CAJA";"ACCESORIOS SENSORES Y ALARMAS";"SEPARADORES";
2020/04/12;"00150214";"2321.53€";"TAPA FUNDICIÓN MODELO C/REALCE LARGO HDPE GRIS TE 508-1598 D1550 D400 C/LOSA";"TAPAS";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"00191103";"3173.74€";"ALARMA PROCURAT T5-3 P/SEP. HIDRO. P/AGUA P/ACEITE P/LODOS C/CAJA";"ACCESORIOS SENSORES Y ALARMAS";"SEPARADORES";
2020/04/12;"00722100";"3751.49€";"SEP HIDRO ENT. OLEOPATOR C FST NS1,5-ST150 DN110/100";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"00722101";"3955.59€";"SEP HIDRO ENT. OLEOPATOR C FST NS3-ST300 DN110/100";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"00722103";"4400.23€";"SEP HIDRO ENT. OLEOPATOR C FST NS3-ST600 DN110/100";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"00722102";"4686.05€";"SEP HIDRO ENT. OLEOPATOR C FST NS3T-ST300 DN110/100";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"00722104";"4923.15€";"SEP HIDRO ENT. OLEOPATOR C FST NS3T-ST900 DN160/150";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"00722105";"4932.34€";"SEP HIDRO ENT. OLEOPATOR C FST NS4-ST400 DN160/150";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"00722110";"4946.92€";"SEP HIDRO ENT. OLEOPATOR C FST NS6-ST600 DN160/150";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"00722112";"5154.65€";"SEP HIDRO ENT. OLEOPATOR C FST NS6-ST1200 DN160/150";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"00722111";"5220.38€";"SEP HIDRO ENT. OLEOPATOR C FST NS6T-ST600 DN160/150";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"00722118";"5398.86€";"SEP HIDRO ENT. OLEOPATOR C FST NS8-10-ST1000 DN160/150";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"00722120";"6103.94€";"SEP HIDRO ENT. OLEOPATOR C FST NS10-ST2000 DN160/150";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"00722116";"6111.23€";"SEP HIDRO ENT. OLEOPATOR C FST NS8-ST800 DN160/150";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"00722113";"6300.75€";"SEP HIDRO ENT. OLEOPATOR C FST NS6-ST1800 DN160/150";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"00722109";"6326.02€";"SEP HIDRO ENT. OLEOPATOR C FST NS4T-ST1200 DN160/150";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"00722117";"6421.04€";"SEP HIDRO ENT. OLEOPATOR C FST NS8-ST1600 DN160/150";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"00722121";"6945.86€";"SEP HIDRO ENT. OLEOPATOR C FST NS8-10-ST2500 DN160/150";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"00722904";"6954.22€";"SEP HIDRO ENT. OLEOPATOR DUO-C FST NS3-ST650 DN110/100";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"00722119";"7026.04€";"SEP HIDRO ENT. OLEOPATOR C FST NS8-ST2400 DN160/150";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"00722114";"7066.12€";"SEP HIDRO ENT. OLEOPATOR C FST NS6-ST2500 DN160/150";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"00722124";"7131.72€";"SEP HIDRO ENT. OLEOPATOR C FST NS15-ST1500 DN200";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"00722122";"7157.25€";"SEP HIDRO ENT. OLEOPATOR C FST NS10-ST3000 DN160/150";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"00722125";"7835.15€";"SEP HIDRO ENT. OLEOPATOR C FST NS15-ST3000 DN160/150";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"00722127";"8086.61€";"SEP HIDRO ENT. OLEOPATOR C FST NS20-ST2000 DN200";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"00722115";"8610.06€";"SEP HIDRO ENT. OLEOPATOR C FST NS6-ST5000 DN160/150";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"00722123";"8810.50€";"SEP HIDRO ENT. OLEOPATOR C FST NS8-10-ST5000 DN160/150";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"00722128";"9594.11€";"SEP HIDRO ENT. OLEOPATOR C FST NS20-ST4000 DN200";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"00722905";"9728.65€";"SEP HIDRO ENT. OLEOPATOR DUO-C FST NS6-8-ST2500 DN160/150";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"00722129";"9816.41€";"SEP HIDRO ENT. OLEOPATOR C FST NS20-ST5000 DN200";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"00722126";"9878.39€";"SEP HIDRO ENT. OLEOPATOR C FST NS15-ST5000 DN200";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"00722906";"10577.88€";"SEP HIDRO ENT. OLEOPATOR DUO-C FST NS10-ST2500 DN160/150";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"00722130";"10720.28€";"SEP HIDRO ENT. OLEOPATOR C FST NS20-ST6000 DN200";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"00722132";"11485.64€";"SEP HIDRO ENT. OLEOPATOR C FST NS30-ST5000 DN250";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"00722131";"11594.98€";"SEP HIDRO ENT. OLEOPATOR C FST NS30-ST3000 DN250";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"00722134";"12199.99€";"SEP HIDRO ENT. OLEOPATOR C FST NS40-ST4000 DN315/300";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"00722133";"12400.46€";"SEP HIDRO ENT. OLEOPATOR C FST NS30-ST6000 DN250";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"00744576";"12860.28€";"SEP HIDRO ENT. OLEOPASS C FST NS6/60-ST1200 DN315/300";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"00744575";"13000.89€";"SEP HIDRO ENT. OLEOPASS C FST NS8/80-ST1200 DN315/300";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"00744574";"13162.87€";"SEP HIDRO ENT. OLEOPASS C FST NS8/80-ST1600 DN315/300";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"00722907";"13313.13€";"SEP HIDRO ENT. OLEOPATOR DUO-C FST NS15-ST3000 DN200";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"00744573";"13596.49€";"SEP HIDRO ENT. OLEOPASS C FST NS10/100-ST1000 DN400";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"00722135";"13617.76€";"SEP HIDRO ENT. OLEOPATOR C FST NS40-ST5000 DN315/300";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"00722136";"14011.38€";"SEP HIDRO ENT. OLEOPATOR C FST NS50-ST5000 DN315/300";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"00744572";"14256.15€";"SEP HIDRO ENT. OLEOPASS C FST NS10/100-ST2000 DN400";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"00744567";"20107.01€";"SEP HIDRO ENT. OLEOPASS C FST NS15/150-ST1500 DN400";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"00744570";"21848.44€";"SEP HIDRO ENT. OLEOPASS C FST NS15/150-ST3000 DN400";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"00744566";"21859.35€";"SEP HIDRO ENT. OLEOPASS C FST NS20/200-ST2000 DN400";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"00744569";"23086.84€";"SEP HIDRO ENT. OLEOPASS C FST NS20/200-ST4000 DN400";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"00744565";"24163.10€";"SEP HIDRO ENT. OLEOPASS C FST NS30/300-ST3000 DN500";"CON DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"00717201";"30449.26€";"DECANTADOR PR-C NS65 ST13000 DN315/300";"DECANTADORES DE HORMIGÓN ARMADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"00717202";"37253.78€";"DECANTADOR PR-C NS80-100 ST18000 DN400";"DECANTADORES DE HORMIGÓN ARMADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"00722300";"4487.70€";"SEP HIDRO ENT. OLEOPATOR C NST NS1,5-3 NST DN110/100";"SIN DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"00722301";"4593.38€";"SEP HIDRO ENT. OLEOPATOR C NST NS4-6 NST DN160/150";"SIN DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"00722302";"5449.88€";"SEP HIDRO ENT. OLEOPATOR C NST NS8-10 NST DN160/150";"SIN DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"00722303";"6953.15€";"SEP HIDRO ENT. OLEOPATOR C NST NS15 NST DN200";"SIN DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"00722304";"7106.23€";"SEP HIDRO ENT. OLEOPATOR C NST NS20 NST DN250";"SIN DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"00722305";"9825.11€";"SEP HIDRO ENT. OLEOPATOR C NST NS30 NST DN315/300";"SIN DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
2020/04/12;"00722306";"12203.65€";"SEP HIDRO ENT. OLEOPATOR C NST NS40 NST DN315/300";"SIN DECANTADOR INTEGRADO";"SEPARADORES DE HIDROCARBUROS";
